"age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y"
33,"management","divorced","secondary",0,106,0,0,"cellular",20,"aug",175,3,-1,0,"unknown",0
44,"technician","divorced","secondary",0,0,0,0,"cellular",12,"aug",56,2,-1,0,"unknown",0
55,"management","married","tertiary",0,979,0,1,"cellular",8,"jul",123,1,-1,0,"unknown",0
51,"admin.","married","secondary",0,2662,0,0,"telephone",28,"jan",148,2,-1,0,"unknown",0
34,"management","single","tertiary",0,84,0,0,"cellular",5,"feb",231,1,-1,0,"unknown",0
58,"retired","divorced","unknown",0,5920,1,0,"cellular",23,"jul",255,1,-1,0,"unknown",0
39,"management","single","tertiary",0,816,1,0,"cellular",27,"aug",37,3,-1,0,"unknown",0
27,"unemployed","single","secondary",0,3276,0,0,"cellular",5,"aug",106,1,110,2,"other",0
55,"management","divorced","unknown",0,2,1,0,"unknown",19,"may",95,1,-1,0,"unknown",0
35,"technician","single","secondary",0,-51,0,0,"unknown",2,"jul",134,2,-1,0,"unknown",0
37,"technician","single","tertiary",0,3315,1,0,"cellular",9,"apr",820,2,-1,0,"unknown",0
52,"technician","married","secondary",0,196,1,1,"cellular",24,"feb",116,1,273,3,"failure",0
41,"blue-collar","married","secondary",0,552,1,0,"cellular",12,"may",463,1,-1,0,"unknown",0
52,"admin.","married","secondary",0,2347,0,1,"cellular",12,"aug",603,3,-1,0,"unknown",0
34,"blue-collar","single","secondary",0,3723,1,0,"unknown",27,"may",47,5,-1,0,"unknown",0
53,"management","divorced","primary",0,255,0,0,"cellular",19,"nov",126,1,-1,0,"unknown",0
33,"management","single","tertiary",0,3143,0,0,"cellular",29,"jun",421,2,-1,0,"unknown",1
47,"self-employed","married","secondary",0,0,0,0,"unknown",26,"jun",174,8,-1,0,"unknown",0
35,"blue-collar","married","secondary",0,6411,1,1,"cellular",30,"jan",144,1,266,2,"failure",0
33,"management","single","tertiary",0,1909,0,0,"cellular",8,"aug",191,2,-1,0,"unknown",0
55,"blue-collar","married","primary",0,3873,0,0,"telephone",21,"apr",222,1,-1,0,"unknown",0
58,"self-employed","married","primary",0,1013,1,0,"cellular",11,"aug",206,1,461,1,"failure",1
44,"admin.","married","secondary",0,262,1,0,"cellular",9,"jul",74,1,-1,0,"unknown",0
25,"services","single","secondary",0,3217,1,0,"unknown",28,"may",24,1,-1,0,"unknown",0
37,"technician","single","secondary",0,5436,1,0,"cellular",6,"may",7,11,351,1,"failure",0
41,"blue-collar","married","primary",0,2067,1,0,"cellular",15,"may",493,7,-1,0,"unknown",0
34,"blue-collar","single","secondary",0,215,0,0,"cellular",3,"mar",350,3,-1,0,"unknown",1
36,"services","divorced","secondary",0,1594,0,0,"unknown",6,"jun",250,3,-1,0,"unknown",0
44,"self-employed","married","tertiary",0,134,0,0,"cellular",28,"aug",86,4,-1,0,"unknown",0
34,"entrepreneur","divorced","tertiary",0,262,0,0,"cellular",20,"nov",371,1,-1,0,"unknown",0
56,"blue-collar","divorced","primary",0,3021,0,0,"unknown",9,"jun",419,2,-1,0,"unknown",0
43,"management","divorced","tertiary",0,388,1,0,"unknown",8,"may",2087,2,-1,0,"unknown",1
28,"blue-collar","single","secondary",0,3412,1,0,"cellular",15,"may",22,4,-1,0,"unknown",0
54,"blue-collar","married","secondary",0,1291,1,0,"unknown",5,"may",266,1,-1,0,"unknown",0
37,"technician","divorced","secondary",0,79,0,0,"cellular",21,"jul",191,1,-1,0,"unknown",0
59,"self-employed","married","tertiary",0,2013,0,0,"cellular",19,"feb",222,4,94,2,"success",1
58,"blue-collar","divorced","secondary",0,543,0,1,"telephone",17,"jul",264,3,-1,0,"unknown",0
56,"management","divorced","tertiary",0,1016,1,0,"unknown",9,"jun",184,5,-1,0,"unknown",0
32,"blue-collar","single","secondary",0,604,0,1,"cellular",28,"may",95,3,-1,0,"unknown",0
42,"management","single","tertiary",0,525,0,0,"cellular",13,"aug",127,2,-1,0,"unknown",0
52,"retired","divorced","primary",0,353,0,0,"cellular",31,"jul",395,4,-1,0,"unknown",0
46,"management","married","tertiary",0,964,1,0,"cellular",8,"apr",174,1,-1,0,"unknown",0
37,"admin.","married","tertiary",0,3913,1,0,"cellular",27,"apr",124,1,-1,0,"unknown",1
39,"blue-collar","married","primary",0,879,1,0,"unknown",26,"may",102,2,-1,0,"unknown",0
31,"admin.","married","secondary",0,314,1,0,"cellular",17,"apr",279,1,-1,0,"unknown",0
59,"housemaid","married","primary",0,0,0,0,"cellular",27,"aug",76,11,-1,0,"unknown",0
38,"blue-collar","married","secondary",0,1370,1,0,"cellular",11,"may",472,2,-1,0,"unknown",0
58,"management","married","secondary",0,37,0,0,"cellular",18,"aug",84,11,-1,0,"unknown",0
34,"management","single","tertiary",0,673,1,1,"cellular",20,"nov",271,1,184,1,"failure",0
40,"services","married","secondary",0,-342,1,0,"unknown",26,"may",754,1,-1,0,"unknown",0
20,"student","single","secondary",0,291,0,0,"telephone",11,"may",172,5,371,5,"failure",0
34,"technician","married","secondary",0,209,1,1,"cellular",8,"apr",375,2,-1,0,"unknown",0
31,"technician","single","tertiary",0,438,1,0,"cellular",12,"aug",130,2,-1,0,"unknown",0
39,"admin.","single","secondary",0,1242,1,0,"unknown",12,"may",303,3,-1,0,"unknown",0
34,"entrepreneur","married","tertiary",0,355,1,0,"unknown",16,"may",261,1,-1,0,"unknown",0
24,"blue-collar","married","secondary",0,204,1,1,"cellular",17,"apr",229,3,-1,0,"unknown",0
41,"management","married","tertiary",0,10758,1,0,"cellular",1,"jun",288,1,-1,0,"unknown",0
40,"management","married","tertiary",0,5,1,0,"cellular",18,"nov",219,3,-1,0,"unknown",0
45,"technician","single","secondary",0,410,1,0,"unknown",30,"may",891,4,-1,0,"unknown",1
36,"management","married","tertiary",0,605,1,0,"unknown",26,"may",204,1,-1,0,"unknown",0
53,"management","married","tertiary",0,4,0,0,"unknown",20,"jun",19,6,-1,0,"unknown",0
23,"student","single","secondary",0,8494,0,0,"cellular",25,"aug",158,2,-1,0,"unknown",0
42,"entrepreneur","married","primary",0,198,1,0,"unknown",8,"may",314,1,-1,0,"unknown",0
48,"blue-collar","married","secondary",0,841,1,0,"unknown",19,"may",215,1,-1,0,"unknown",0
34,"management","married","tertiary",0,8,0,0,"cellular",25,"aug",169,4,-1,0,"unknown",0
36,"admin.","married","secondary",0,470,1,0,"cellular",31,"jul",101,4,-1,0,"unknown",0
43,"retired","married","secondary",0,520,1,0,"unknown",20,"may",15,13,-1,0,"unknown",0
36,"blue-collar","married","secondary",0,439,1,0,"unknown",21,"may",260,5,-1,0,"unknown",0
49,"blue-collar","married","secondary",0,-454,1,0,"cellular",14,"may",558,1,-1,0,"unknown",1
55,"retired","married","secondary",0,466,0,0,"unknown",17,"jun",287,4,-1,0,"unknown",0
53,"retired","married","secondary",0,665,1,0,"cellular",22,"apr",371,2,-1,0,"unknown",1
42,"technician","married","secondary",0,994,1,0,"cellular",11,"aug",149,1,78,5,"failure",1
45,"admin.","married","secondary",0,5346,1,1,"unknown",21,"oct",187,1,-1,0,"unknown",1
31,"blue-collar","married","secondary",0,1243,1,0,"unknown",21,"may",32,1,-1,0,"unknown",0
32,"admin.","married","tertiary",0,0,1,0,"unknown",5,"may",138,1,-1,0,"unknown",0
36,"blue-collar","married","secondary",0,2357,1,0,"unknown",17,"jun",228,2,-1,0,"unknown",0
56,"retired","married","secondary",0,1044,0,0,"telephone",3,"jul",353,2,-1,0,"unknown",1
46,"admin.","married","secondary",0,1069,1,0,"unknown",8,"may",45,2,-1,0,"unknown",0
41,"housemaid","single","secondary",0,231,0,0,"cellular",9,"jul",76,2,-1,0,"unknown",0
31,"admin.","married","secondary",0,0,1,1,"unknown",6,"may",144,2,-1,0,"unknown",0
32,"technician","married","secondary",0,266,1,0,"cellular",19,"aug",168,2,-1,0,"unknown",0
38,"management","married","tertiary",0,-70,1,0,"cellular",30,"jan",140,1,2,3,"other",0
49,"retired","single","primary",0,25824,0,0,"unknown",17,"jun",94,1,-1,0,"unknown",0
46,"management","single","primary",0,538,0,0,"unknown",17,"jun",118,3,-1,0,"unknown",0
29,"technician","single","secondary",0,534,1,0,"cellular",18,"may",382,1,-1,0,"unknown",0
36,"admin.","married","unknown",0,2323,0,0,"cellular",19,"nov",111,1,-1,0,"unknown",0
38,"admin.","married","secondary",0,1852,1,0,"cellular",15,"may",298,2,-1,0,"unknown",0
53,"technician","married","secondary",0,2647,1,0,"unknown",30,"may",121,1,-1,0,"unknown",0
43,"management","married","tertiary",0,2767,1,0,"unknown",15,"may",317,7,-1,0,"unknown",0
41,"management","married","tertiary",0,176,1,1,"unknown",5,"may",42,1,-1,0,"unknown",0
42,"management","single","secondary",0,9720,0,0,"cellular",5,"aug",81,2,-1,0,"unknown",0
55,"blue-collar","divorced","secondary",0,1613,1,0,"cellular",3,"apr",296,1,270,3,"failure",1
39,"admin.","divorced","secondary",0,2903,1,1,"telephone",25,"jul",259,2,-1,0,"unknown",0
30,"admin.","single","secondary",0,81,1,0,"cellular",6,"aug",121,6,112,3,"other",0
41,"blue-collar","married","secondary",0,780,1,0,"cellular",15,"may",432,3,-1,0,"unknown",0
44,"unemployed","married","tertiary",0,178,0,0,"cellular",8,"aug",126,2,-1,0,"unknown",0
58,"management","married","tertiary",0,299,0,0,"cellular",16,"jul",120,4,-1,0,"unknown",0
35,"retired","married","primary",0,285,1,0,"cellular",29,"jan",136,1,-1,0,"unknown",0
27,"blue-collar","married","secondary",0,872,1,0,"cellular",17,"apr",1130,3,-1,0,"unknown",0
34,"services","married","secondary",0,1337,0,0,"cellular",17,"dec",330,2,127,3,"success",1
25,"services","married","secondary",0,72,1,0,"cellular",23,"jul",305,2,-1,0,"unknown",0
36,"blue-collar","married","secondary",0,0,0,0,"unknown",20,"jun",332,3,-1,0,"unknown",0
38,"blue-collar","married","secondary",0,-388,1,0,"unknown",9,"may",412,1,-1,0,"unknown",0
30,"admin.","married","secondary",0,11,1,0,"cellular",11,"may",157,1,-1,0,"unknown",0
47,"blue-collar","divorced","secondary",1,-535,1,0,"cellular",30,"jul",71,2,-1,0,"unknown",0
41,"services","divorced","secondary",0,787,1,0,"cellular",8,"may",297,2,-1,0,"unknown",0
36,"management","single","tertiary",0,3343,0,0,"cellular",18,"nov",307,1,-1,0,"unknown",0
63,"entrepreneur","married","secondary",0,3904,0,0,"telephone",4,"aug",250,2,187,2,"success",1
23,"management","single","tertiary",0,736,1,0,"cellular",30,"apr",119,1,-1,0,"unknown",0
32,"management","married","tertiary",0,1390,0,0,"cellular",7,"aug",116,2,-1,0,"unknown",0
57,"retired","married","primary",0,808,0,0,"telephone",7,"jul",274,1,-1,0,"unknown",0
48,"management","married","tertiary",0,1147,0,0,"cellular",5,"aug",389,1,64,2,"success",1
49,"services","married","secondary",0,1122,0,0,"cellular",4,"aug",143,1,-1,0,"unknown",0
50,"technician","married","secondary",0,-568,1,1,"unknown",28,"may",860,2,-1,0,"unknown",0
33,"blue-collar","married","primary",0,1165,1,0,"unknown",21,"may",420,2,-1,0,"unknown",0
53,"services","divorced","secondary",0,-905,1,0,"unknown",28,"may",213,1,-1,0,"unknown",0
30,"unemployed","married","tertiary",0,0,1,0,"cellular",18,"nov",756,1,-1,0,"unknown",0
38,"technician","married","secondary",0,740,0,0,"cellular",7,"aug",259,3,-1,0,"unknown",0
44,"management","married","secondary",0,8262,1,0,"cellular",23,"jul",201,16,-1,0,"unknown",0
39,"admin.","single","secondary",0,14,1,1,"unknown",13,"may",19,9,-1,0,"unknown",0
45,"technician","single","unknown",0,7108,1,1,"cellular",18,"nov",53,1,172,3,"failure",0
36,"blue-collar","married","secondary",0,1049,1,0,"cellular",14,"may",224,4,-1,0,"unknown",1
38,"blue-collar","married","secondary",0,0,1,0,"cellular",13,"may",57,5,349,1,"other",0
36,"housemaid","married","secondary",0,419,1,0,"unknown",30,"may",251,1,-1,0,"unknown",0
30,"management","single","tertiary",0,726,1,0,"cellular",16,"apr",39,1,342,3,"failure",0
28,"technician","divorced","tertiary",0,594,1,1,"unknown",18,"jun",54,3,-1,0,"unknown",0
26,"unemployed","married","tertiary",0,454,1,1,"unknown",23,"may",28,18,-1,0,"unknown",0
54,"unknown","married","secondary",0,2206,0,0,"cellular",12,"nov",104,1,99,2,"other",1
38,"admin.","married","tertiary",0,1988,0,0,"cellular",27,"mar",164,2,130,2,"failure",1
32,"technician","single","tertiary",0,0,0,0,"cellular",7,"aug",268,2,-1,0,"unknown",0
50,"admin.","divorced","secondary",0,202,0,1,"cellular",17,"nov",148,1,-1,0,"unknown",0
43,"blue-collar","married","secondary",0,667,1,0,"unknown",7,"may",228,3,-1,0,"unknown",0
48,"admin.","married","secondary",0,112,0,0,"cellular",18,"aug",139,5,-1,0,"unknown",0
57,"housemaid","married","primary",0,50,0,0,"cellular",18,"aug",89,3,-1,0,"unknown",0
64,"housemaid","married","primary",0,768,0,0,"cellular",15,"jul",250,2,182,1,"success",0
26,"services","divorced","secondary",0,74,1,0,"unknown",23,"may",106,6,-1,0,"unknown",0
33,"blue-collar","married","secondary",0,661,1,0,"cellular",18,"jul",968,1,-1,0,"unknown",1
50,"self-employed","married","secondary",0,3025,0,1,"cellular",6,"aug",168,3,-1,0,"unknown",0
47,"self-employed","married","tertiary",0,751,0,0,"cellular",24,"jul",408,14,-1,0,"unknown",0
39,"management","single","tertiary",0,416,0,0,"cellular",23,"oct",56,4,-1,0,"unknown",0
52,"services","married","primary",0,14,0,1,"cellular",28,"jul",55,5,-1,0,"unknown",0
31,"blue-collar","single","primary",0,-502,1,0,"unknown",29,"may",76,4,-1,0,"unknown",0
50,"blue-collar","married","primary",0,0,0,0,"cellular",11,"aug",72,5,-1,0,"unknown",0
47,"technician","married","secondary",0,599,1,0,"cellular",13,"aug",99,3,-1,0,"unknown",0
30,"management","single","tertiary",0,-218,1,0,"cellular",27,"aug",13,15,-1,0,"unknown",0
32,"technician","single","tertiary",0,1012,0,0,"cellular",14,"apr",178,1,-1,0,"unknown",0
36,"technician","married","secondary",0,300,0,0,"unknown",9,"jun",287,1,-1,0,"unknown",0
46,"technician","married","tertiary",0,217,1,0,"cellular",14,"may",141,1,346,2,"other",0
45,"management","divorced","tertiary",0,2096,0,0,"cellular",21,"nov",127,1,100,2,"failure",0
37,"technician","single","secondary",0,0,0,0,"cellular",4,"aug",69,2,-1,0,"unknown",0
58,"housemaid","married","primary",0,5278,1,0,"unknown",4,"jun",763,4,-1,0,"unknown",0
59,"management","married","tertiary",0,1831,0,0,"cellular",17,"feb",122,1,92,1,"failure",0
28,"management","married","tertiary",0,1480,1,0,"cellular",18,"may",143,1,-1,0,"unknown",0
48,"management","married","tertiary",0,7289,1,0,"cellular",2,"feb",316,3,-1,0,"unknown",0
55,"blue-collar","married","unknown",0,1665,0,0,"telephone",30,"jul",89,2,-1,0,"unknown",0
37,"blue-collar","single","primary",0,851,1,0,"cellular",15,"may",151,1,352,1,"failure",0
41,"management","married","tertiary",0,2885,0,0,"cellular",19,"nov",40,1,-1,0,"unknown",0
35,"blue-collar","married","secondary",0,137,0,1,"unknown",4,"oct",5,1,808,12,"failure",0
34,"blue-collar","single","secondary",0,1239,1,0,"cellular",18,"jul",90,1,-1,0,"unknown",0
43,"management","single","tertiary",0,146,0,0,"cellular",21,"nov",50,1,113,5,"other",0
59,"technician","married","secondary",0,1,0,0,"cellular",15,"apr",159,2,378,3,"failure",1
50,"blue-collar","divorced","primary",0,-10,0,1,"cellular",10,"jul",369,6,-1,0,"unknown",0
37,"technician","married","secondary",0,480,0,0,"cellular",22,"oct",344,2,182,8,"other",1
35,"technician","married","secondary",0,2789,1,0,"cellular",4,"sep",256,2,94,1,"failure",0
50,"technician","single","secondary",0,3897,0,0,"cellular",26,"oct",298,1,-1,0,"unknown",0
36,"technician","divorced","secondary",0,487,0,1,"cellular",11,"aug",268,3,-1,0,"unknown",0
41,"admin.","married","secondary",0,5110,1,0,"cellular",13,"apr",231,1,-1,0,"unknown",0
28,"management","married","tertiary",0,318,1,0,"unknown",27,"may",4,4,-1,0,"unknown",0
42,"technician","single","tertiary",0,-411,1,0,"cellular",12,"may",78,5,292,3,"failure",0
60,"retired","married","secondary",0,4820,0,0,"unknown",5,"jun",419,1,-1,0,"unknown",0
28,"management","single","tertiary",0,4937,1,0,"telephone",13,"may",421,3,-1,0,"unknown",0
48,"entrepreneur","married","secondary",0,725,0,1,"cellular",10,"jul",105,1,-1,0,"unknown",0
51,"entrepreneur","married","tertiary",0,5403,0,0,"unknown",6,"jun",42,1,-1,0,"unknown",0
32,"technician","married","tertiary",0,4089,0,0,"cellular",26,"may",114,7,287,3,"failure",0
35,"technician","married","tertiary",0,188,0,0,"cellular",26,"aug",286,2,-1,0,"unknown",0
37,"technician","married","unknown",0,189,0,0,"cellular",1,"oct",238,1,107,2,"success",1
38,"blue-collar","divorced","secondary",0,2998,1,0,"unknown",11,"jun",91,1,-1,0,"unknown",0
77,"retired","married","secondary",0,610,0,0,"cellular",13,"aug",766,3,-1,0,"unknown",0
32,"management","single","unknown",0,787,0,0,"cellular",28,"jan",92,1,-1,0,"unknown",0
43,"technician","divorced","secondary",0,167,0,0,"cellular",4,"aug",211,3,-1,0,"unknown",0
36,"management","single","tertiary",0,243,1,0,"cellular",7,"may",160,2,360,3,"failure",0
29,"management","married","tertiary",0,877,0,0,"cellular",3,"feb",166,3,-1,0,"unknown",0
32,"admin.","single","secondary",0,2817,1,0,"cellular",21,"nov",195,1,-1,0,"unknown",0
41,"management","divorced","tertiary",0,4567,1,1,"cellular",16,"jul",106,1,-1,0,"unknown",0
26,"services","single","secondary",0,127,1,1,"cellular",23,"jul",85,3,-1,0,"unknown",0
34,"blue-collar","married","primary",0,176,0,0,"cellular",24,"jul",78,1,-1,0,"unknown",0
57,"retired","married","tertiary",0,0,1,1,"unknown",28,"may",648,1,-1,0,"unknown",1
36,"services","single","secondary",0,1482,1,0,"cellular",18,"nov",177,2,174,1,"other",0
42,"blue-collar","married","secondary",0,3052,1,0,"unknown",27,"may",32,1,-1,0,"unknown",0
35,"technician","divorced","secondary",0,56,0,0,"cellular",29,"aug",24,12,-1,0,"unknown",0
52,"entrepreneur","divorced","primary",0,278,1,0,"unknown",7,"may",688,2,-1,0,"unknown",0
36,"management","single","tertiary",0,3875,1,0,"unknown",27,"may",21,5,-1,0,"unknown",0
46,"technician","married","secondary",0,-337,1,0,"unknown",27,"may",112,1,-1,0,"unknown",0
60,"management","divorced","tertiary",0,366,0,0,"cellular",3,"jun",593,1,-1,0,"unknown",1
57,"housemaid","married","primary",0,501,1,1,"cellular",7,"aug",59,2,-1,0,"unknown",0
48,"management","married","tertiary",0,998,1,0,"cellular",29,"jan",121,3,-1,0,"unknown",0
59,"self-employed","married","primary",0,0,1,0,"telephone",28,"jul",97,2,-1,0,"unknown",0
39,"management","married","tertiary",0,246,0,0,"cellular",11,"aug",86,2,-1,0,"unknown",0
44,"blue-collar","married","secondary",0,-182,1,1,"cellular",14,"may",10,10,-1,0,"unknown",0
27,"management","single","tertiary",0,446,0,0,"cellular",23,"jun",205,3,-1,0,"unknown",0
59,"retired","married","secondary",0,1173,0,0,"unknown",9,"jun",77,2,-1,0,"unknown",0
36,"technician","divorced","secondary",0,5957,1,0,"cellular",18,"nov",138,2,-1,0,"unknown",0
44,"admin.","married","secondary",0,205,0,0,"cellular",3,"nov",289,1,-1,0,"unknown",1
50,"admin.","married","secondary",0,0,0,0,"cellular",4,"aug",86,4,-1,0,"unknown",0
41,"management","divorced","tertiary",0,369,1,0,"telephone",22,"aug",9,3,-1,0,"unknown",0
47,"admin.","married","secondary",0,1934,0,1,"cellular",14,"may",225,1,364,1,"failure",0
32,"technician","single","tertiary",0,259,0,0,"cellular",22,"jul",407,4,-1,0,"unknown",0
38,"blue-collar","married","secondary",0,284,1,1,"unknown",3,"jun",1030,6,-1,0,"unknown",0
55,"blue-collar","married","unknown",0,23,0,0,"cellular",13,"aug",123,2,-1,0,"unknown",0
38,"management","single","tertiary",0,1373,0,0,"cellular",22,"oct",119,4,-1,0,"unknown",0
31,"management","single","tertiary",0,62,1,0,"cellular",18,"may",175,1,293,5,"failure",0
38,"blue-collar","divorced","secondary",0,157,0,0,"unknown",9,"jun",299,5,-1,0,"unknown",0
29,"unemployed","single","tertiary",0,991,0,0,"cellular",5,"feb",563,1,-1,0,"unknown",0
